source_name,qa_reason,season,week,team,player,position,offense_pct,canonical_player_id,match_method,match_confidence,match_score
nflverse.snap_counts@2024,unmatched,2024,10,NE,Michael Onwenu,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,10,NE,Michael Jordan,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,10,ARI,Trystan Colon-Castillo,C,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,10,NYJ,Samuel Eguavoen,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,10,DAL,Tyler Smith,G,0.9,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,10,WAS,Samuel Cosmi,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,10,WAS,Trenton Scott,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,11,DAL,Tyler Smith,G,0.84,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,11,HOU,Zachary Thomas,T,0.03,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,11,NYJ,Samuel Eguavoen,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,11,BUF,Connor McGovern,C,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,11,NE,Michael Onwenu,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,11,NE,Michael Jordan,G,0.96,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,11,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,11,LA,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,11,MIA,Aaron Brewer,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,11,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,11,SEA,Olusegun Oluwatimi,C,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,11,WAS,Samuel Cosmi,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,11,WAS,Trenton Scott,T,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,12,SEA,Olusegun Oluwatimi,C,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,12,ARI,Trystan Colon-Castillo,C,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,12,WAS,Samuel Cosmi,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,12,WAS,Trenton Scott,T,0.41,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,12,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,12,MIA,Aaron Brewer,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,12,NE,Michael Onwenu,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,12,NE,Michael Jordan,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,12,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,12,LA,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,12,HOU,Zachary Thomas,T,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,13,ARI,Trystan Colon-Castillo,C,0.82,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,13,HOU,Zachary Thomas,T,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,13,NE,Michael Onwenu,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,13,NE,Michael Jordan,G,0.01,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,13,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,13,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,13,MIA,Aaron Brewer,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,13,DAL,Tyler Smith,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,13,NYJ,Samuel Eguavoen,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,13,NYJ,Connor McGovern,C,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,13,SEA,Olusegun Oluwatimi,C,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,13,BUF,Spencer Brown,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,13,BUF,Connor McGovern,C,0.74,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,13,WAS,Samuel Cosmi,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,13,WAS,Trenton Scott,T,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,14,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,14,BUF,Spencer Brown,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,14,BUF,Connor McGovern,C,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,14,DAL,Tyler Smith,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,14,DET,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,14,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,14,MIA,Aaron Brewer,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,14,NYJ,Samuel Eguavoen,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,14,ARI,Trystan Colon-Castillo,C,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,14,SEA,Olusegun Oluwatimi,C,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,15,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,15,DET,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,15,BUF,Connor McGovern,C,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,15,BUF,Spencer Brown,T,0.93,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,15,DAL,Tyler Smith,G,0.88,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,15,SEA,Olusegun Oluwatimi,C,0.19,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,15,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,15,HOU,Zachary Thomas,T,0.1,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,15,MIA,Aaron Brewer,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,15,ARI,Trystan Colon-Castillo,C,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,15,NE,Michael Onwenu,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,15,NYJ,Samuel Eguavoen,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,15,WAS,Samuel Cosmi,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,15,WAS,Trenton Scott,T,0.04,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,16,ARI,Trystan Colon-Castillo,C,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,16,DET,Chris Smith,DT,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,16,HOU,Zachary Thomas,T,0.07,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,16,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,16,LV,John Samuel Shenker,TE,0.01,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,16,NYJ,Samuel Eguavoen,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,16,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,16,SEA,Olusegun Oluwatimi,C,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,16,BUF,Spencer Brown,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,16,BUF,Connor McGovern,C,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,16,NE,Michael Onwenu,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,16,WAS,Samuel Cosmi,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,16,WAS,Trenton Scott,T,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,16,MIA,Aaron Brewer,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,16,DAL,Tyler Smith,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,17,LA,Joseph Noteboom,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,17,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,17,ARI,Trystan Colon-Castillo,C,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,17,WAS,Samuel Cosmi,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,17,WAS,Trenton Scott,T,0.42,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,17,HOU,Zachary Thomas,T,0.11,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,17,DAL,Tyler Smith,G,0.95,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,17,DET,Chris Smith,DT,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,17,NE,Michael Onwenu,G,0.79,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,17,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,17,LV,John Samuel Shenker,TE,0.05,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,17,MIA,Aaron Brewer,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,17,BUF,Spencer Brown,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,17,BUF,Connor McGovern,C,0.86,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,17,NYJ,Samuel Eguavoen,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,17,SEA,Olusegun Oluwatimi,C,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,18,NE,Michael Onwenu,G,0.05,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,18,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,18,LV,John Samuel Shenker,TE,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,18,NYJ,Samuel Eguavoen,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,18,MIA,Aaron Brewer,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,18,DET,Chris Smith,DT,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,18,LA,Joseph Noteboom,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,18,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,18,SEA,Olusegun Oluwatimi,C,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,18,ARI,Trystan Colon-Castillo,C,0.08,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,18,DAL,Tyler Smith,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,18,WAS,Samuel Cosmi,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,18,WAS,Trenton Scott,T,0.34,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,19,BUF,Spencer Brown,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,19,BUF,Connor McGovern,C,0.93,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,19,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,19,WAS,Samuel Cosmi,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,19,WAS,Trenton Scott,T,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,20,BUF,Spencer Brown,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,20,BUF,Connor McGovern,C,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,20,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,20,DET,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,20,DET,Chris Smith,DT,0.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,20,WAS,Trenton Scott,T,0.61,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,20,WAS,Samuel Cosmi,G,0.39,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,21,BUF,Spencer Brown,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,21,BUF,Connor McGovern,C,1.0,,manual_review,0.0,
nflverse.snap_counts@2024,unmatched,2024,21,WAS,Trenton Scott,T,0.65,,manual_review,0.0,
nflverse.snap_counts@2024,low_confidence,2024,3,PIT,Rodney Williams,TE,0.03,00-0037451,constrained_fuzzy,0.6193333333333331,0.9533333333333333
nflverse.snap_counts@2024,low_confidence,2024,4,PIT,Rodney Williams,TE,0.0,00-0037451,constrained_fuzzy,0.6193333333333331,0.9533333333333333
nflverse.snap_counts@2024,low_confidence,2024,5,PIT,Rodney Williams,TE,0.0,00-0037451,constrained_fuzzy,0.6193333333333331,0.9533333333333333
nflverse.snap_counts@2024,low_confidence,2024,6,PIT,Rodney Williams,TE,0.03,00-0037451,constrained_fuzzy,0.6193333333333331,0.9533333333333333
nflverse.snap_counts@2024,low_confidence,2024,7,PIT,Rodney Williams,TE,0.0,00-0037451,constrained_fuzzy,0.6193333333333331,0.9533333333333333
nflverse.snap_counts@2024,low_confidence,2024,8,PIT,Rodney Williams,TE,0.02,00-0037451,constrained_fuzzy,0.6193333333333331,0.9533333333333333
nflverse.snap_counts@2025,unmatched,2025,1,NO,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,1,BAL,Joseph Noteboom,T,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,1,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,1,NE,Michael Onwenu,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,1,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,1,MIA,Aaron Brewer,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,1,TB,Michael Jordan,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,1,TEN,Oli Udoh,OL,0.21,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,2,ATL,Nathan Carter,RB,0.02,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,2,BAL,Joseph Noteboom,T,0.05,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,2,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,2,TEN,Oli Udoh,OL,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,2,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,2,MIA,Aaron Brewer,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,2,NE,Michael Onwenu,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,2,SEA,Olusegun Oluwatimi,C,0.14,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,2,NO,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,2,TB,Michael Jordan,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,3,ATL,Nathan Carter,RB,0.11,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,3,BAL,Joseph Noteboom,T,0.02,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,3,TEN,Oli Udoh,OL,0.57,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,3,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,3,WAS,Trenton Scott,T,0.33,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,3,LV,Delmar Glaze,T,0.98,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,3,MIA,Aaron Brewer,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,3,SEA,Olusegun Oluwatimi,C,0.32,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,3,NO,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,3,NE,Michael Onwenu,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,4,BAL,Joseph Noteboom,T,0.69,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,4,NE,Michael Onwenu,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,4,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,4,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,4,NO,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,4,MIA,Aaron Brewer,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,4,TEN,Oli Udoh,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,4,WAS,Trenton Scott,T,0.16,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,5,BAL,Joseph Noteboom,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,5,BAL,CJ Okoye,DL,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,5,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,5,MIA,Aaron Brewer,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,5,NE,Michael Onwenu,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,5,NO,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,5,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,5,TEN,Oli Udoh,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,5,WAS,Trenton Scott,T,0.27,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,6,WAS,Trenton Scott,T,0.22,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,6,MIA,Aaron Brewer,OL,0.95,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,6,BAL,Joseph Noteboom,T,0.71,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,6,BAL,CJ Okoye,DL,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,6,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,6,NO,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,6,NE,Michael Onwenu,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,6,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,6,TEN,Oli Udoh,OL,0.03,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,7,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,7,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,7,MIA,Aaron Brewer,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,7,TEN,Oli Udoh,OL,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,7,NE,Michael Onwenu,OL,0.94,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,7,TB,Michael Jordan,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,7,WAS,Samuel Cosmi,T,0.96,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,7,WAS,Trenton Scott,T,0.09,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,8,BAL,CJ Okoye,DL,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,8,BAL,Joseph Noteboom,T,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,8,NE,Michael Onwenu,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,8,ATL,Nathan Carter,RB,0.04,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,8,MIA,Aaron Brewer,OL,0.9,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,8,TEN,Oli Udoh,OL,0.01,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,8,WAS,Samuel Cosmi,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,9,NE,Michael Onwenu,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,9,MIA,Aaron Brewer,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,9,BAL,Joseph Noteboom,T,0.18,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,9,BAL,CJ Okoye,DL,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,9,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,9,TEN,Oli Udoh,OL,0.04,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,9,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,9,NO,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,9,WAS,Samuel Cosmi,T,0.89,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,9,SEA,Olusegun Oluwatimi,C,0.06,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,10,SEA,Olusegun Oluwatimi,C,0.53,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,10,BAL,CJ Okoye,DL,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,10,MIA,Aaron Brewer,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,10,WAS,Samuel Cosmi,T,0.94,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,10,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,10,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,10,TB,Michael Jordan,G,0.93,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,10,NE,Michael Onwenu,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,10,NO,William Sherman,G,0.03,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,10,NO,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,11,BAL,CJ Okoye,DL,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,11,ATL,Nathan Carter,RB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,11,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,11,TEN,Oli Udoh,OL,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,11,NE,Michael Onwenu,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,11,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,11,SEA,Olusegun Oluwatimi,C,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,11,TB,Michael Jordan,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,11,MIA,Aaron Brewer,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,11,WAS,Samuel Cosmi,T,0.99,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,12,NO,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,12,NO,William Sherman,G,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,12,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,12,NE,Michael Onwenu,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,12,BAL,CJ Okoye,DL,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,12,BAL,Joseph Noteboom,T,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,12,TEN,Oli Udoh,OL,0.62,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,12,SEA,Olusegun Oluwatimi,C,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,12,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,12,TB,Michael Jordan,G,0.96,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,13,ATL,Nathan Carter,RB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,13,BAL,Joseph Noteboom,T,0.02,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,13,BAL,CJ Okoye,DL,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,13,WAS,Samuel Cosmi,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,13,TEN,Oli Udoh,OL,0.07,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,13,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,13,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,13,SEA,Olusegun Oluwatimi,C,0.96,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,13,MIA,Aaron Brewer,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,13,NO,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,13,NE,Michael Onwenu,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,14,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
