market,name,book_group,line_bucket,tau,n,roi,sharpe,roi_p,mean_edge,roi_fdr_survive,season_sign_consistent
team_totals,team_totals|majors|mid|tau0.06,majors,mid,0.06,1344,-0.10881544339091986,-0.08827290909483998,0.9993942066691518,0.013317355460582068,False,False
team_totals,team_totals|majors|mid|tau0.08,majors,mid,0.08,940,-0.12075224760944736,-0.08299553437152848,0.9945297710514274,0.04612227742943597,False,False
team_totals,team_totals|ballybet|all|tau0.02,ballybet,all,0.02,2641,-0.028589552219568465,-0.039165891107577996,0.9779301116527038,0.007323893002675737,False,True
team_totals,team_totals|ballybet|all|tau0.03,ballybet,all,0.03,2465,-0.027253492989202086,-0.03567654357353346,0.9617442851076679,0.007613978244828475,False,True
team_totals,team_totals|ballybet|all|tau0.04,ballybet,all,0.04,2233,-0.0278807108018386,-0.03559119851295612,0.953700927752667,0.008532761804700787,False,True
team_totals,team_totals|ballybet|all|tau0.06,ballybet,all,0.06,1771,-0.024418096167188735,-0.030247019782990832,0.8984719790683129,0.012693523136495438,False,True
team_totals,team_totals|ballybet|all|tau0.08,ballybet,all,0.08,1399,-0.0341857595147484,-0.0424247429636454,0.9437234613829536,0.019560728332937934,False,True
team_totals,team_totals|ballybet|low|tau0.02,ballybet,low,0.02,2641,-0.02856890026263381,-0.03913292063954725,0.9778407910737952,0.007333041352558266,False,True
team_totals,team_totals|ballybet|low|tau0.03,ballybet,low,0.03,2465,-0.027177783952814588,-0.03557074586706221,0.9613057370111251,0.007615449514447998,False,True
team_totals,team_totals|ballybet|low|tau0.04,ballybet,low,0.04,2233,-0.027668828891930747,-0.035308289185483836,0.9523897724643293,0.008525621318075865,False,True
team_totals,team_totals|ballybet|low|tau0.06,ballybet,low,0.06,1771,-0.024150940715565793,-0.0299036332794144,0.8958840427592019,0.012684519914229234,False,False
team_totals,team_totals|ballybet|low|tau0.08,ballybet,low,0.08,1399,-0.033847566301864744,-0.041982606098996324,0.9418254918813194,0.019549331115901875,False,False
team_totals,team_totals|ballybet|mid|tau0.02,ballybet,mid,0.02,3,0.590843519233677,10.515988208339664,1.9900336735056582e-74,-0.13042125316074335,False,False
team_totals,team_totals|ballybet|mid|tau0.03,ballybet,mid,0.03,3,0.590843519233677,10.515988208339664,1.9900336735056582e-74,-0.13042125316074335,False,False
team_totals,team_totals|ballybet|mid|tau0.04,ballybet,mid,0.04,3,0.590843519233677,10.515988208339664,1.9900336735056582e-74,-0.13042125316074335,False,False
team_totals,team_totals|ballybet|mid|tau0.06,ballybet,mid,0.06,3,0.590843519233677,10.515988208339664,1.9900336735056582e-74,-0.13042125316074335,False,False
team_totals,team_totals|ballybet|mid|tau0.08,ballybet,mid,0.08,3,0.590843519233677,10.515988208339664,1.9900336735056582e-74,-0.13042125316074335,False,False
team_totals,team_totals|barstool|all|tau0.02,barstool,all,0.02,216,-0.06149154473267165,-0.08908908115342498,0.9047898456665354,-0.020922822868335,False,False
team_totals,team_totals|barstool|all|tau0.03,barstool,all,0.03,207,-0.09205675077675701,-0.12303093803933461,0.9616453372480226,-0.02361237391599011,False,False
team_totals,team_totals|barstool|all|tau0.04,barstool,all,0.04,183,-0.09129964064086628,-0.11825179710606101,0.9451652778591172,-0.02981254913785091,False,False
team_totals,team_totals|barstool|all|tau0.06,barstool,all,0.06,134,-0.10557777343784246,-0.13053658426996986,0.9346147180860899,-0.043194189404152365,False,False
team_totals,team_totals|barstool|all|tau0.08,barstool,all,0.08,81,-0.026169440782043227,-0.03171957845326573,0.6123603344536188,-0.0598506016895751,False,False
team_totals,team_totals|barstool|low|tau0.02,barstool,low,0.02,216,-0.06149154473267165,-0.08908908115342498,0.9047898456665354,-0.020922822868335,False,False
team_totals,team_totals|barstool|low|tau0.03,barstool,low,0.03,207,-0.09205675077675701,-0.12303093803933461,0.9616453372480226,-0.02361237391599011,False,False
team_totals,team_totals|barstool|low|tau0.04,barstool,low,0.04,183,-0.09129964064086628,-0.11825179710606101,0.9451652778591172,-0.02981254913785091,False,False
team_totals,team_totals|barstool|low|tau0.06,barstool,low,0.06,134,-0.10557777343784246,-0.13053658426996986,0.9346147180860899,-0.043194189404152365,False,False
team_totals,team_totals|barstool|low|tau0.08,barstool,low,0.08,81,-0.026169440782043227,-0.03171957845326573,0.6123603344536188,-0.0598506016895751,False,False
team_totals,team_totals|betmgm|all|tau0.02,betmgm,all,0.02,1263,-0.06174851465070721,-0.09708979196005439,0.9997201695291429,0.012815442889602967,False,True
team_totals,team_totals|betmgm|all|tau0.03,betmgm,all,0.03,1256,-0.05003884111943073,-0.07638087056573453,0.9966047241661121,0.01292811398479547,False,True
team_totals,team_totals|betmgm|all|tau0.04,betmgm,all,0.04,1217,-0.04625285932650709,-0.06782247967581169,0.9910098351486423,0.014266695452055417,False,True
team_totals,team_totals|betmgm|all|tau0.06,betmgm,all,0.06,1082,-0.038683272946502895,-0.05221382609273906,0.9570569402028024,0.015091180829372598,False,False
team_totals,team_totals|betmgm|all|tau0.08,betmgm,all,0.08,957,-0.04062358599868272,-0.05221761581695337,0.9468851038239116,0.0207540352921806,False,True
team_totals,team_totals|betmgm|low|tau0.02,betmgm,low,0.02,1263,-0.06474575518713581,-0.0994942041404741,0.9997968025188002,0.01343034742829974,False,True
team_totals,team_totals|betmgm|low|tau0.03,betmgm,low,0.03,1254,-0.052324067984122716,-0.0778071390646292,0.9970680443934791,0.013264176889482617,False,True
team_totals,team_totals|betmgm|low|tau0.04,betmgm,low,0.04,1215,-0.04723905346486825,-0.06776696245606972,0.9909151803858578,0.01401101817206555,False,True
team_totals,team_totals|betmgm|low|tau0.06,betmgm,low,0.06,1082,-0.039243530005178516,-0.0526266525805559,0.9582820470584084,0.014695495943340214,False,False
team_totals,team_totals|betmgm|low|tau0.08,betmgm,low,0.08,957,-0.041330693826483814,-0.052962056231132974,0.9493312016088495,0.02059133929671262,False,True
team_totals,team_totals|betmgm|mid|tau0.02,betmgm,mid,0.02,350,-0.0003797471047471073,-0.0006508347800816454,0.504857402704334,-0.037481494008644395,False,False
team_totals,team_totals|betmgm|mid|tau0.03,betmgm,mid,0.03,296,0.014419428794428792,0.029376642661906163,0.3066337381276256,-0.044067580547406456,False,True
team_totals,team_totals|betmgm|mid|tau0.04,betmgm,mid,0.04,228,0.006695706218732541,0.012715943152802854,0.42386854481290936,-0.050044938675775474,False,False
team_totals,team_totals|betmgm|mid|tau0.06,betmgm,mid,0.06,80,0.160030081030081,0.17769260511885485,0.05599284438609577,-0.06621936084393046,False,True
team_totals,team_totals|betmgm|mid|tau0.08,betmgm,mid,0.08,18,0.08493452535119202,0.2931217533527735,0.1068215159750127,-0.08840853115239385,False,True
team_totals,team_totals|betonlineag|all|tau0.02,betonlineag,all,0.02,4297,-0.03582560171076785,-0.04571600776743366,0.9986356422664684,-0.010588062886192783,False,False
team_totals,team_totals|betonlineag|all|tau0.03,betonlineag,all,0.03,3902,-0.03353021433467225,-0.04122460006859486,0.9949899586135085,-0.012736223864439782,False,False
team_totals,team_totals|betonlineag|all|tau0.04,betonlineag,all,0.04,3414,-0.04758123720344739,-0.05659181608901723,0.9995278696555308,-0.014328543502125474,False,False
team_totals,team_totals|betonlineag|all|tau0.06,betonlineag,all,0.06,2484,-0.04909767404911565,-0.057360169249699534,0.997873873934443,-0.016867398629826804,False,False
team_totals,team_totals|betonlineag|all|tau0.08,betonlineag,all,0.08,1812,-0.020595847675455265,-0.023894610736040465,0.8454556488292397,-0.012802864056884137,False,False
team_totals,team_totals|betonlineag|low|tau0.02,betonlineag,low,0.02,4297,-0.03582560171076785,-0.04571600776743366,0.9986356422664684,-0.010588062886192783,False,False
team_totals,team_totals|betonlineag|low|tau0.03,betonlineag,low,0.03,3902,-0.03353021433467225,-0.04122460006859486,0.9949899586135085,-0.012736223864439782,False,False
team_totals,team_totals|betonlineag|low|tau0.04,betonlineag,low,0.04,3414,-0.04758123720344739,-0.05659181608901723,0.9995278696555308,-0.014328543502125474,False,False
team_totals,team_totals|betonlineag|low|tau0.06,betonlineag,low,0.06,2484,-0.04909767404911565,-0.057360169249699534,0.997873873934443,-0.016867398629826804,False,False
team_totals,team_totals|betonlineag|low|tau0.08,betonlineag,low,0.08,1812,-0.020595847675455265,-0.023894610736040465,0.8454556488292397,-0.012802864056884137,False,False
team_totals,team_totals|betparx|all|tau0.02,betparx,all,0.02,1118,-0.04896490924252978,-0.07321113336536696,0.9928159134599069,0.03273427638237348,False,False
team_totals,team_totals|betparx|all|tau0.03,betparx,all,0.03,1114,-0.055797627283358735,-0.08107537990790557,0.9965952901780488,0.03352041488946441,False,False
team_totals,team_totals|betparx|all|tau0.04,betparx,all,0.04,1097,-0.04868071256259619,-0.06918335247459464,0.9890304661951074,0.03509152577984552,False,False
team_totals,team_totals|betparx|all|tau0.06,betparx,all,0.06,1077,-0.03490842494192412,-0.047341028334083206,0.9398627711770978,0.03788941548218462,False,False
team_totals,team_totals|betparx|all|tau0.08,betparx,all,0.08,1037,-0.038176099075780554,-0.04989491660740056,0.9459443223703496,0.04171737935999972,False,False
team_totals,team_totals|betparx|low|tau0.02,betparx,low,0.02,1118,-0.04896490924252978,-0.07321113336536696,0.9928159134599069,0.03273427638237348,False,False
team_totals,team_totals|betparx|low|tau0.03,betparx,low,0.03,1114,-0.055797627283358735,-0.08107537990790557,0.9965952901780488,0.03352041488946441,False,False
team_totals,team_totals|betparx|low|tau0.04,betparx,low,0.04,1097,-0.04868071256259619,-0.06918335247459464,0.9890304661951074,0.03509152577984552,False,False
team_totals,team_totals|betparx|low|tau0.06,betparx,low,0.06,1077,-0.03490842494192412,-0.047341028334083206,0.9398627711770978,0.03788941548218462,False,False
team_totals,team_totals|betparx|low|tau0.08,betparx,low,0.08,1037,-0.038176099075780554,-0.04989491660740056,0.9459443223703496,0.04171737935999972,False,False
team_totals,team_totals|betrivers|all|tau0.02,betrivers,all,0.02,4371,-0.04169103581067981,-0.05490217035814386,0.9998581667815057,-0.005617175436636474,False,True
team_totals,team_totals|betrivers|all|tau0.03,betrivers,all,0.03,4000,-0.04391040576838037,-0.055464724386352124,0.9997741682079541,-0.006815020119156785,False,True
team_totals,team_totals|betrivers|all|tau0.04,betrivers,all,0.04,3519,-0.0490509225698888,-0.06010537121940244,0.9998184324958455,-0.00778754172999598,False,True
team_totals,team_totals|betrivers|all|tau0.06,betrivers,all,0.06,2573,-0.05001982511946466,-0.0596513307538568,0.9987601132635481,-0.007023256087095821,False,True
team_totals,team_totals|betrivers|all|tau0.08,betrivers,all,0.08,1840,-0.0484113232421649,-0.05814943188107339,0.993690290761416,-0.0014393817319431558,False,True
team_totals,team_totals|betrivers|low|tau0.02,betrivers,low,0.02,4371,-0.04167855770080462,-0.05488205966226906,0.9998574344625508,-0.005611647916151513,False,True
team_totals,team_totals|betrivers|low|tau0.03,betrivers,low,0.03,4000,-0.043863750074706574,-0.05539974583816909,0.9997706544502328,-0.006814113449253752,False,True
team_totals,team_totals|betrivers|low|tau0.04,betrivers,low,0.04,3519,-0.04891647178704586,-0.05992802805196302,0.9998110105476844,-0.00779207276342407,False,True
team_totals,team_totals|betrivers|low|tau0.06,betrivers,low,0.06,2573,-0.049835941596408216,-0.059415852118989324,0.9987102408448191,-0.007029453019328023,False,True
team_totals,team_totals|betrivers|low|tau0.08,betrivers,low,0.08,1840,-0.04815418611997781,-0.05781825732724829,0.9934332190821682,-0.0014480473333743813,False,True
team_totals,team_totals|betrivers|mid|tau0.02,betrivers,mid,0.02,3,0.590843519233677,10.515988208339664,1.9900336735056582e-74,-0.13042125316074335,False,False
team_totals,team_totals|betrivers|mid|tau0.03,betrivers,mid,0.03,3,0.590843519233677,10.515988208339664,1.9900336735056582e-74,-0.13042125316074335,False,False
team_totals,team_totals|betrivers|mid|tau0.04,betrivers,mid,0.04,3,0.590843519233677,10.515988208339664,1.9900336735056582e-74,-0.13042125316074335,False,False
team_totals,team_totals|betrivers|mid|tau0.06,betrivers,mid,0.06,3,0.590843519233677,10.515988208339664,1.9900336735056582e-74,-0.13042125316074335,False,False
team_totals,team_totals|betrivers|mid|tau0.08,betrivers,mid,0.08,3,0.590843519233677,10.515988208339664,1.9900336735056582e-74,-0.13042125316074335,False,False
team_totals,team_totals|bovada|all|tau0.02,bovada,all,0.02,3622,-0.052041542064728594,-0.06685366636172961,0.9999713250702735,-0.003785854942148289,False,True
team_totals,team_totals|bovada|all|tau0.03,bovada,all,0.03,3294,-0.03820126848707082,-0.047284473062603125,0.9966743420993419,-0.005696695036317005,False,False
team_totals,team_totals|bovada|all|tau0.04,bovada,all,0.04,2900,-0.042010445999473414,-0.05067048678606238,0.9968206701042689,-0.0057312454217857385,False,False
team_totals,team_totals|bovada|all|tau0.06,bovada,all,0.06,2150,-0.044384918530741474,-0.05275159042496384,0.9927772621306872,-0.005069259123168232,False,True
team_totals,team_totals|bovada|all|tau0.08,bovada,all,0.08,1607,-0.03407964442491973,-0.04042508002019994,0.947441463618295,0.0013842778616989005,False,False
team_totals,team_totals|bovada|low|tau0.02,bovada,low,0.02,3622,-0.052041542064728594,-0.06685366636172961,0.9999713250702735,-0.003785854942148289,False,True
team_totals,team_totals|bovada|low|tau0.03,bovada,low,0.03,3294,-0.03820126848707082,-0.047284473062603125,0.9966743420993419,-0.005696695036317005,False,False
team_totals,team_totals|bovada|low|tau0.04,bovada,low,0.04,2900,-0.042010445999473414,-0.05067048678606238,0.9968206701042689,-0.0057312454217857385,False,False
team_totals,team_totals|bovada|low|tau0.06,bovada,low,0.06,2150,-0.044384918530741474,-0.05275159042496384,0.9927772621306872,-0.005069259123168232,False,True
team_totals,team_totals|bovada|low|tau0.08,bovada,low,0.08,1607,-0.03407964442491973,-0.04042508002019994,0.947441463618295,0.0013842778616989005,False,False
team_totals,team_totals|draftkings|all|tau0.02,draftkings,all,0.02,4363,-0.042221442487357805,-0.05420947752490336,0.9998286619513777,-0.003260104126490511,False,False
team_totals,team_totals|draftkings|all|tau0.03,draftkings,all,0.03,3935,-0.044674643826244934,-0.05540446548707554,0.9997450478237978,-0.0038941072942550456,False,False
team_totals,team_totals|draftkings|all|tau0.04,draftkings,all,0.04,3486,-0.03838989183855476,-0.046264800712772024,0.9968484560365743,-0.00402914017435643,False,False
team_totals,team_totals|draftkings|all|tau0.06,draftkings,all,0.06,2581,-0.05762905192401509,-0.06804368080962438,0.9997267457310451,-0.0033571403582659675,False,True
team_totals,team_totals|draftkings|all|tau0.08,draftkings,all,0.08,1824,-0.0374168257933782,-0.04443718590568419,0.9711412373818397,0.00212258397706663,False,False
team_totals,team_totals|draftkings|low|tau0.02,draftkings,low,0.02,4363,-0.042221442487357805,-0.05420947752490336,0.9998286619513777,-0.003260104126490511,False,False
team_totals,team_totals|draftkings|low|tau0.03,draftkings,low,0.03,3935,-0.044674643826244934,-0.05540446548707554,0.9997450478237978,-0.0038941072942550456,False,False
team_totals,team_totals|draftkings|low|tau0.04,draftkings,low,0.04,3486,-0.03838989183855476,-0.046264800712772024,0.9968484560365743,-0.00402914017435643,False,False
team_totals,team_totals|draftkings|low|tau0.06,draftkings,low,0.06,2581,-0.05762905192401509,-0.06804368080962438,0.9997267457310451,-0.0033571403582659675,False,True
team_totals,team_totals|draftkings|low|tau0.08,draftkings,low,0.08,1824,-0.0374168257933782,-0.04443718590568419,0.9711412373818397,0.00212258397706663,False,False
team_totals,team_totals|espnbet|all|tau0.02,espnbet,all,0.02,163,-0.057287035094787137,-0.092930983758809,0.8822803216926656,-0.025890018020221246,False,False
team_totals,team_totals|espnbet|all|tau0.03,espnbet,all,0.03,157,-0.027740273988348864,-0.039856649626758896,0.6912520315321211,-0.029294515119347993,False,False
team_totals,team_totals|espnbet|all|tau0.04,espnbet,all,0.04,144,-0.038386973091898265,-0.05184407161785768,0.7330714300980802,-0.034026063485941095,False,False
team_totals,team_totals|espnbet|all|tau0.06,espnbet,all,0.06,101,-0.08853003839658104,-0.10980551494473638,0.8651018481316753,-0.04204577990508346,False,False
team_totals,team_totals|espnbet|all|tau0.08,espnbet,all,0.08,66,0.06954787230838792,0.08537539188498748,0.2439687541918795,-0.05496337524384191,False,False
team_totals,team_totals|espnbet|low|tau0.02,espnbet,low,0.02,163,-0.057287035094787137,-0.092930983758809,0.8822803216926656,-0.025890018020221246,False,False
team_totals,team_totals|espnbet|low|tau0.03,espnbet,low,0.03,157,-0.027740273988348864,-0.039856649626758896,0.6912520315321211,-0.029294515119347993,False,False
team_totals,team_totals|espnbet|low|tau0.04,espnbet,low,0.04,144,-0.038386973091898265,-0.05184407161785768,0.7330714300980802,-0.034026063485941095,False,False
team_totals,team_totals|espnbet|low|tau0.06,espnbet,low,0.06,101,-0.08853003839658104,-0.10980551494473638,0.8651018481316753,-0.04204577990508346,False,False
team_totals,team_totals|espnbet|low|tau0.08,espnbet,low,0.08,66,0.06954787230838792,0.08537539188498748,0.2439687541918795,-0.05496337524384191,False,False
team_totals,team_totals|fanduel|all|tau0.02,fanduel,all,0.02,3771,-0.048516391039651295,-0.060542424607826065,0.9998995243533282,-0.01640614561201736,False,True
team_totals,team_totals|fanduel|all|tau0.03,fanduel,all,0.03,3338,-0.04651626568038653,-0.05570484953123392,0.9993553963554185,-0.01928203234252421,False,True
team_totals,team_totals|fanduel|all|tau0.04,fanduel,all,0.04,2847,-0.0392220759572442,-0.045399531803433014,0.9922907268899757,-0.02240137239806223,False,False
team_totals,team_totals|fanduel|all|tau0.06,fanduel,all,0.06,1939,-0.060368180047616536,-0.06848981262642197,0.998718850993157,-0.029278303896016038,False,True
team_totals,team_totals|fanduel|all|tau0.08,fanduel,all,0.08,1220,-0.03845167020846817,-0.043599701618089126,0.9361046474067458,-0.03595359453445176,False,True
team_totals,team_totals|fanduel|low|tau0.02,fanduel,low,0.02,3771,-0.048516391039651295,-0.060542424607826065,0.9998995243533282,-0.01640614561201736,False,True
team_totals,team_totals|fanduel|low|tau0.03,fanduel,low,0.03,3338,-0.04651626568038653,-0.05570484953123392,0.9993553963554185,-0.01928203234252421,False,True
team_totals,team_totals|fanduel|low|tau0.04,fanduel,low,0.04,2847,-0.0392220759572442,-0.045399531803433014,0.9922907268899757,-0.02240137239806223,False,False
team_totals,team_totals|fanduel|low|tau0.06,fanduel,low,0.06,1939,-0.060368180047616536,-0.06848981262642197,0.998718850993157,-0.029278303896016038,False,True
team_totals,team_totals|fanduel|low|tau0.08,fanduel,low,0.08,1220,-0.03845167020846817,-0.043599701618089126,0.9361046474067458,-0.03595359453445176,False,True
team_totals,team_totals|fliff|all|tau0.02,fliff,all,0.02,3302,-0.053641504198810544,-0.07452949412278197,0.9999907676609154,-0.0029459540101169877,False,True
team_totals,team_totals|fliff|all|tau0.03,fliff,all,0.03,3010,-0.06278946975137961,-0.08425634157936265,0.9999981051542518,-0.00357732592703706,False,True
team_totals,team_totals|fliff|all|tau0.04,fliff,all,0.04,2663,-0.0705453677000257,-0.0925728307830542,0.9999991110263899,-0.003416585229018326,False,True
team_totals,team_totals|fliff|all|tau0.06,fliff,all,0.06,1998,-0.06734331453928737,-0.08748634550955155,0.9999539572019126,-0.0008738116172143681,False,True
team_totals,team_totals|fliff|all|tau0.08,fliff,all,0.08,1523,-0.07661914661812999,-0.1008834261176819,0.9999587534878274,0.007673631231643247,False,True
team_totals,team_totals|fliff|low|tau0.02,fliff,low,0.02,3302,-0.05401169354619901,-0.07499399298551261,0.9999918144379798,-0.0030484210841115198,False,True
team_totals,team_totals|fliff|low|tau0.03,fliff,low,0.03,3010,-0.0630069444233074,-0.084458568719412,0.9999982039751809,-0.0037188870479972647,False,True
team_totals,team_totals|fliff|low|tau0.04,fliff,low,0.04,2663,-0.07110677703004126,-0.09321536476909006,0.9999992465189289,-0.0035830497762862003,False,True
team_totals,team_totals|fliff|low|tau0.06,fliff,low,0.06,1998,-0.06760409630517306,-0.0876868936427383,0.9999556364904079,-0.0011562592809247817,False,True
team_totals,team_totals|fliff|low|tau0.08,fliff,low,0.08,1523,-0.07713451329678268,-0.1012680375598246,0.9999612576024466,0.007249738411232274,False,True
team_totals,team_totals|fliff|mid|tau0.02,fliff,mid,0.02,171,-0.09725139304100043,-0.08428640457492086,0.8648099738316194,0.0005286446423607067,False,False
team_totals,team_totals|fliff|mid|tau0.03,fliff,mid,0.03,166,-0.11803778197521594,-0.10358390011896114,0.9089939269916801,0.0010094369842324406,False,False
team_totals,team_totals|fliff|mid|tau0.04,fliff,mid,0.04,158,-0.10384400345269514,-0.08982034498495378,0.8705561936819011,0.00019735136584362716,False,False
team_totals,team_totals|fliff|mid|tau0.06,fliff,mid,0.06,146,-0.12719508826771667,-0.10973470961339023,0.9075684815722475,0.0013689093677665839,False,False
team_totals,team_totals|fliff|mid|tau0.08,fliff,mid,0.08,124,-0.06096312220016988,-0.050029620980098,0.7112725919903499,0.0058734332909768,False,False
team_totals,team_totals|fliff|high|tau0.02,fliff,high,0.02,13,-0.3906676326377626,-0.6651942729076833,0.9917663854400427,-0.004452880491860583,False,False
team_totals,team_totals|fliff|high|tau0.03,fliff,high,0.03,12,-0.43426079628472847,-0.7347432498128288,0.9945396370965476,-0.003149590287856547,False,False
team_totals,team_totals|fliff|high|tau0.04,fliff,high,0.04,12,-0.43426079628472847,-0.7347432498128288,0.9945396370965476,-0.003149590287856547,False,False
team_totals,team_totals|fliff|high|tau0.06,fliff,high,0.06,12,-0.43426079628472847,-0.7347432498128288,0.9945396370965476,-0.003149590287856547,False,False
team_totals,team_totals|fliff|high|tau0.08,fliff,high,0.08,12,-0.43426079628472847,-0.7347432498128288,0.9945396370965476,-0.003149590287856547,False,False
team_totals,team_totals|hardrockbet|all|tau0.02,hardrockbet,all,0.02,4111,-0.04725556204293233,-0.06023391108558875,0.9999437739012191,0.004416228353424924,False,True
team_totals,team_totals|hardrockbet|all|tau0.03,hardrockbet,all,0.03,3741,-0.046684750644782155,-0.05716837963017691,0.9997644129825713,0.004676934071707097,False,True
team_totals,team_totals|hardrockbet|all|tau0.04,hardrockbet,all,0.04,3303,-0.044482474401730844,-0.052967163769225244,0.9988331690704858,0.005250166529316167,False,False
team_totals,team_totals|hardrockbet|all|tau0.06,hardrockbet,all,0.06,2414,-0.035619351779394084,-0.04144745201162616,0.9791456927961759,0.008017316532222466,False,False
team_totals,team_totals|hardrockbet|all|tau0.08,hardrockbet,all,0.08,1754,-0.021421169513936657,-0.0249914710403251,0.852372339833007,0.015236052218340998,False,False
team_totals,team_totals|hardrockbet|low|tau0.02,hardrockbet,low,0.02,4111,-0.04742882927409301,-0.060445297694693936,0.9999468136169797,0.0044567809371123404,False,True
team_totals,team_totals|hardrockbet|low|tau0.03,hardrockbet,low,0.03,3741,-0.046875154704472496,-0.05739241483417657,0.9997762273262628,0.004721497469605779,False,True
team_totals,team_totals|hardrockbet|low|tau0.04,hardrockbet,low,0.04,3303,-0.044698127319472765,-0.053214852769233476,0.9988872017896389,0.005300639333294057,False,False
team_totals,team_totals|hardrockbet|low|tau0.06,hardrockbet,low,0.06,2414,-0.0359144228594693,-0.041781321252584616,0.9799549654111783,0.008086376876687654,False,False
team_totals,team_totals|hardrockbet|low|tau0.08,hardrockbet,low,0.08,1754,-0.021827270760972912,-0.025457065035859226,0.8568247512858288,0.015331098781362079,False,False
team_totals,team_totals|hardrockbet|mid|tau0.02,hardrockbet,mid,0.02,2,0.30952380952380953,9.19238815542512,6.11716439954972e-39,-0.17123306973400432,False,False
team_totals,team_totals|hardrockbet|mid|tau0.03,hardrockbet,mid,0.03,2,0.30952380952380953,9.19238815542512,6.11716439954972e-39,-0.17123306973400432,False,False
team_totals,team_totals|hardrockbet|mid|tau0.04,hardrockbet,mid,0.04,2,0.30952380952380953,9.19238815542512,6.11716439954972e-39,-0.17123306973400432,False,False
team_totals,team_totals|hardrockbet|mid|tau0.06,hardrockbet,mid,0.06,2,0.30952380952380953,9.19238815542512,6.11716439954972e-39,-0.17123306973400432,False,False
team_totals,team_totals|hardrockbet|mid|tau0.08,hardrockbet,mid,0.08,2,0.30952380952380953,9.19238815542512,6.11716439954972e-39,-0.17123306973400432,False,False
team_totals,team_totals|hardrockbet_oh|all|tau0.02,hardrockbet_oh,all,0.02,1002,-0.0556604931878627,-0.07484256365332884,0.9910841689743213,0.045699638659550686,False,False
team_totals,team_totals|hardrockbet_oh|all|tau0.03,hardrockbet_oh,all,0.03,995,-0.05292739821081113,-0.06952882194144806,0.9858531817036307,0.047220051034530044,False,False
team_totals,team_totals|hardrockbet_oh|all|tau0.04,hardrockbet_oh,all,0.04,986,-0.04934760673366017,-0.06303720416546352,0.9761149760720846,0.048234595624265984,False,False
team_totals,team_totals|hardrockbet_oh|all|tau0.06,hardrockbet_oh,all,0.06,969,-0.04322304700090225,-0.052863267765821696,0.9500736577968942,0.05176964513314053,False,False
team_totals,team_totals|hardrockbet_oh|all|tau0.08,hardrockbet_oh,all,0.08,943,-0.041680505952319924,-0.04936438055943511,0.9352272319033735,0.0559110814673949,False,False
team_totals,team_totals|hardrockbet_oh|low|tau0.02,hardrockbet_oh,low,0.02,1002,-0.0556604931878627,-0.07484256365332884,0.9910841689743213,0.045699638659550686,False,False
team_totals,team_totals|hardrockbet_oh|low|tau0.03,hardrockbet_oh,low,0.03,995,-0.05292739821081113,-0.06952882194144806,0.9858531817036307,0.047220051034530044,False,False
team_totals,team_totals|hardrockbet_oh|low|tau0.04,hardrockbet_oh,low,0.04,986,-0.04934760673366017,-0.06303720416546352,0.9761149760720846,0.048234595624265984,False,False
team_totals,team_totals|hardrockbet_oh|low|tau0.06,hardrockbet_oh,low,0.06,969,-0.04322304700090225,-0.052863267765821696,0.9500736577968942,0.05176964513314053,False,False
team_totals,team_totals|hardrockbet_oh|low|tau0.08,hardrockbet_oh,low,0.08,943,-0.041680505952319924,-0.04936438055943511,0.9352272319033735,0.0559110814673949,False,False
team_totals,team_totals|superbook|all|tau0.02,superbook,all,0.02,800,-0.057340124147189364,-0.0791779590732832,0.9874380026829017,-0.049042422005591814,False,False
team_totals,team_totals|superbook|all|tau0.03,superbook,all,0.03,763,-0.06355293887346997,-0.08299700339278303,0.9890639292319636,-0.05499448531489507,False,False
team_totals,team_totals|superbook|all|tau0.04,superbook,all,0.04,700,-0.03871276124381714,-0.04908625904862748,0.9029766067171198,-0.06179714507398521,False,False
team_totals,team_totals|superbook|all|tau0.06,superbook,all,0.06,551,-0.053321262790212515,-0.06600804789239112,0.939361118673671,-0.07849802205082032,False,False
team_totals,team_totals|superbook|all|tau0.08,superbook,all,0.08,408,-0.06336740680304191,-0.07620869013735321,0.9381393535694176,-0.09034279868604966,False,False
team_totals,team_totals|superbook|low|tau0.02,superbook,low,0.02,800,-0.057340124147189364,-0.0791779590732832,0.9874380026829017,-0.049042422005591814,False,False
team_totals,team_totals|superbook|low|tau0.03,superbook,low,0.03,763,-0.06355293887346997,-0.08299700339278303,0.9890639292319636,-0.05499448531489507,False,False
team_totals,team_totals|superbook|low|tau0.04,superbook,low,0.04,700,-0.03871276124381714,-0.04908625904862748,0.9029766067171198,-0.06179714507398521,False,False
team_totals,team_totals|superbook|low|tau0.06,superbook,low,0.06,551,-0.053321262790212515,-0.06600804789239112,0.939361118673671,-0.07849802205082032,False,False
team_totals,team_totals|superbook|low|tau0.08,superbook,low,0.08,408,-0.06336740680304191,-0.07620869013735321,0.9381393535694176,-0.09034279868604966,False,False
team_totals,team_totals|unibet_us|all|tau0.02,unibet_us,all,0.02,769,-0.06846779949754364,-0.08404316937243195,0.9901124647178638,-0.026039918090847457,False,True
team_totals,team_totals|unibet_us|all|tau0.03,unibet_us,all,0.03,699,-0.03414343862007726,-0.03999245188776395,0.8548228646570313,-0.030513813463498695,False,True
