signal,market,book_group,bucket,theta,anchor,n_games,n_quotes,clv_mean,clv_sharpe,clv_p,realized_roi,roi_fdr_survive,season_sign_consistent,is_control
reversion,totals,soft,high,0.5,t75,145,342,-0.010057471264367818,-0.03390549457046954,0.6584645520298755,0.11484476119971772,False,False,False
reversion,totals,soft,high,1,t50,94,279,1.3572695035460993,3.1133220111440854,1.8762448799444873e-200,0.16825577787128151,True,True,False
reversion,totals,soft,high,1,t75,19,23,0.23684210526315788,0.976346606979197,1.0415319724346619e-05,0.39113891143728496,False,True,False
reversion,totals,majors,all,0.5,t50,653,1557,0.748468606431853,1.2158074525382352,3.2013310888449835e-212,0.03992023595179431,True,True,False
reversion,totals,majors,all,0.5,t75,459,804,-0.07153231663035585,-0.22067649382661095,0.9999988653741323,-0.018345837526315013,False,True,False
reversion,totals,majors,all,1,t50,148,284,1.3688063063063063,3.3499430883066887,0.0,0.1813639628000686,True,True,False
reversion,totals,majors,all,1,t75,32,37,0.1640625,0.7003515190866844,3.719552868518536e-05,0.1478990971674254,False,True,False
reversion,totals,majors,low,0.5,t50,99,163,0.3215488215488216,0.8118025599633399,3.3099165298027723e-16,-0.07217314502092735,True,True,False
reversion,totals,majors,low,0.5,t75,136,226,-0.056372549019607844,-0.16645095252588207,0.9738790472761941,-0.08450215902214252,False,True,False
reversion,totals,majors,low,1,t50,6,7,0.20833333333333334,0.847579379526013,0.01894064115769345,0.41346198455842975,False,False,False
reversion,totals,majors,low,1,t75,11,14,0.1590909090909091,0.6883951004425773,0.011210818447161765,0.11860739085682188,False,True,False
reversion,totals,majors,mid,0.5,t50,356,780,0.7221441947565544,1.1593132916657674,2.303450123727011e-106,0.06357945330110261,True,True,False
reversion,totals,majors,mid,0.5,t75,261,405,-0.051085568326947633,-0.1601011697213739,0.9951523821437913,-0.0033702605737042034,False,True,False
reversion,totals,majors,mid,1,t50,72,138,1.428240740740741,4.621160017048457,0.0,0.15021587108950948,True,True,False
reversion,totals,majors,mid,1,t75,11,11,0.13636363636363635,0.5838742081211422,0.02640375570805681,0.1095553053757388,False,False,False
reversion,totals,majors,high,0.5,t50,253,614,0.9202898550724639,1.5155477600534832,1.074455532153654e-128,0.08446393198093681,True,True,False
reversion,totals,majors,high,0.5,t75,114,173,-0.05043859649122807,-0.15270572173441302,0.948496887059436,0.07599256786915506,False,True,False
reversion,totals,majors,high,1,t50,70,139,1.4071428571428573,3.891572075681492,7.7502376467077945e-233,0.19350788383735557,True,True,False
reversion,totals,majors,high,1,t75,10,12,0.2,0.7745966692414835,0.007152939217714817,0.22229814507994444,False,True,False
reversion,totals,bovada,all,0.5,t50,513,513,0.9346978557504874,1.5526060065547012,3.338707774730328e-271,0.11368839220593491,True,True,False
reversion,totals,bovada,all,0.5,t75,254,254,-0.09448818897637795,-0.2626936857101362,0.9999858448084891,0.048785100132114734,False,True,False
reversion,totals,bovada,all,1,t50,89,89,1.398876404494382,3.774066502128854,5.972941033853493e-278,0.14751985767517478,True,True,False
reversion,totals,bovada,all,1,t75,10,10,0.25,0.9486832980505138,0.0013498980316300957,0.12118652140460262,False,True,False
reversion,totals,bovada,low,0.5,t50,61,61,0.3770491803278688,0.8318205079922998,4.104342344181872e-11,0.2310045137508082,True,True,False
reversion,totals,bovada,low,0.5,t75,73,73,-0.0958904109589041,-0.24725889328346573,0.9826816729750425,0.08431263726722814,False,False,False
reversion,totals,bovada,low,1,t50,1,1,0.5,0.0,,0.8771929824561403,False,False,False
reversion,totals,bovada,low,1,t75,3,3,0.3333333333333333,1.1547005383792512,0.02275013194817923,0.2592709650231774,False,True,False
reversion,totals,bovada,mid,0.5,t50,258,258,0.9302325581395349,1.512259337112621,1.235653797361439e-130,0.09713855227513443,True,True,False
reversion,totals,bovada,mid,0.5,t75,125,125,-0.104,-0.2975545075694774,0.9995606907799451,-0.019126564936475392,False,True,False
reversion,totals,bovada,mid,1,t50,42,42,1.4047619047619047,3.636241617876356,4.349820650227986e-123,0.12080995187453161,False,True,False
reversion,totals,bovada,mid,1,t75,5,5,0.3,1.0954451150103321,0.007152939217714829,0.1173189383715699,False,True,False
reversion,totals,bovada,high,0.5,t50,194,194,1.115979381443299,2.1786425805522125,1.463216657216095e-202,0.0988099143085599,True,True,False
reversion,totals,bovada,high,0.5,t75,56,56,-0.07142857142857142,-0.2044341289264315,0.9369724422562986,0.15406095589480193,False,False,False
reversion,totals,bovada,high,1,t50,46,46,1.4130434782608696,4.17605802754489,8.900405687138559e-177,0.15604470373704538,False,True,False
reversion,totals,bovada,high,1,t75,2,2,0.0,0.0,,-0.07627118644067798,False,False,False
continuation,totals,all,all,0.5,t50,695,3597,-0.710268927714971,-1.1716731635925854,1.0,-0.18875755410982165,False,True,False
continuation,totals,all,all,0.5,t75,512,1827,0.07865048363095238,0.27193166773629945,3.798873661648963e-10,-0.11717655830624829,True,True,False
continuation,totals,all,all,1,t50,208,660,-1.2826923076923078,-2.5812864619789706,1.0,-0.276593488384114,False,True,False
continuation,totals,all,all,1,t75,66,90,-0.19949494949494948,-0.8633564474285482,0.9999999999988415,-0.3247788368213718,False,True,False
continuation,totals,all,low,0.5,t50,121,353,-0.2976092089728453,-0.7652728252089389,1.0,-0.12069606057236737,False,True,False
continuation,totals,all,low,0.5,t75,170,499,0.060224089635854336,0.1905004228083092,0.006499044839937321,-0.05233925811306863,True,True,False
continuation,totals,all,low,1,t50,11,13,-0.3939393939393939,-1.3101936555072449,0.999993049552589,-0.30680310117710063,False,True,False
continuation,totals,all,low,1,t75,16,24,-0.234375,-1.0009065811397513,0.9999688105661098,-0.230737302367157,False,True,False
continuation,totals,all,mid,0.5,t50,428,1833,-0.6629700712060526,-1.0903667086212938,1.0,-0.20122838742760965,False,True,False
continuation,totals,all,mid,0.5,t75,338,931,0.029596365173288255,0.09931661002344158,0.03393163418484811,-0.1375204174054556,True,True,False
continuation,totals,all,mid,1,t50,100,324,-1.3238333333333332,-2.8569450093796602,1.0,-0.28085870010512903,False,True,False
continuation,totals,all,mid,1,t75,26,38,-0.15064102564102563,-0.693139950242145,0.9997955980353319,-0.2739041390312928,False,True,False
continuation,totals,all,high,0.5,t50,285,1411,-0.843968253968254,-1.359880149152316,1.0,-0.21284454781445108,False,True,False
continuation,totals,all,high,0.5,t75,151,397,-0.0008672343109429186,-0.0030114945876399675,0.5147598353402518,-0.2595163683707148,False,False,False
continuation,totals,all,high,1,t50,97,323,-1.3410652920962198,-2.955539394066062,1.0,-0.26877053051994537,False,True,False
continuation,totals,all,high,1,t75,24,28,-0.22916666666666666,-0.9408390494916471,0.9999979784189031,-0.4425874490634339,False,True,False
